Source,IslandID,TaxonOrig,GenusL69,SpeciesL69,SubspL69,SpeciesID,SubspID,Sex,Plumage,BodyL,WingL,TailL,BeakW,BeakH,LBeakL,UBeakL,N-UBkL,TarsusL,MToeL
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,62,,,6.8,,11,7,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,62,,,7.3,,11,7.1,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,64,,,7.8,,11.7,7.5,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,59,,,,,11.2,7.1,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,,,11.1,7.5,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,63,,,,,11.1,6.9,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,7.6,,11,7.1,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,,,11.7,7.8,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,62,,,,,11,6.9,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,7.2,,11.5,7.2,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,64,,,,,11.7,7.1,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,6.8,,11.5,7.2,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,63,,,7,,11.2,6.9,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,60,,,7.1,,11,7.7,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,61,,,7.7,,11.4,7.3,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,62,,,7.5,,11.6,7.5,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,57,,,7,,,6.8,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,60,,,7.4,,11.2,7.2,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Black,,65,,,,,,7.5,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Black,,66,,,7.4,,,7.2,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Black,,65,,,,,,7.6,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Black,,64,,,7.1,,,7,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Black,,63,,,,,,7,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,Juv.,,62,,,7.5,,,6.8,,
Lack CAS,Flor_Chrl,Camarhynchus parvulus,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,,59,,,7.4,,,6.7,,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza prosthemelas prosthemelas,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,,115,62,40,6.5,8,5.7,12,7.5,18.7,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza prosthemelas prosthemelas,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,M,,115,62,39.5,6,8.5,5.5,11.7,7.3,20,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza prosthemelas prosthemelas,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,120,58.5,38,6,7.3,5.5,11.3,7,19,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza prosthemelas prosthemelas,Camarhynchus,parvulus,parvulus,Cam.par,Cam.par.par,F,,110,60,35,6,7,5.5,11.5,7,20,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,70,,,9.1,,14.3,9.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,69,,,9,,13.3,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,70,,,8.3,,13.3,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,9.6,,13.9,9.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,72,,,,,13.6,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,69,,,,,14,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,8.7,,14.2,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,68,,,8.7,,13.6,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,68,,,8.5,,13.2,8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,70,,,8.7,,14.4,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,70,,,9.4,,13.7,9.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,72,,,9.5,,13.5,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,9,,12.9,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,69,,,8.8,,13,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,9.5,,15,10.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,8.8,,13.8,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,73,,,,,13.5,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,71,,,8.9,,13.2,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,70,,,8.9,,13.4,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,74,,,9.2,,13.9,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,P. black,,69,,,8.7,,13.4,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,9,,14.3,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,9.1,,13.3,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.4,,14.3,9.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,,,13.7,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,9.1,,14.1,9.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,9.1,,13,8.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,8.3,,13.1,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,,,13.8,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,,,13.2,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.7,,13.1,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.6,,13.4,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,8.8,,13,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.2,,13.5,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.6,,14.1,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.4,,14.2,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.9,,14.6,9.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,9.4,,12.7,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.7,,13.1,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,9.2,,14.1,9.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,67,,,8.6,,13.5,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.6,,13,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,8.8,,13.1,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,8.8,,13.4,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,9,,13.1,9.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.9,,13.5,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,8.2,,13.3,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,,,13.1,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,8.9,,13.8,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,8.8,,14,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,8.2,,13.4,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.7,,13.1,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.7,,13.2,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,8.1,,13.5,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,,,13.3,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,,,,9.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,8.5,,13.6,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,,,12.8,8.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.2,,13.6,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,67,,,8.5,,14,9.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,9,,14.2,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,66,,,8.3,,13.2,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,8.8,,14.4,9.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,,,13.3,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.9,,14,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,8.7,,12.8,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,,,13.7,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,,,13.9,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,8.2,,13,8.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,66,,,9.7,,13.1,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,68,,,9.4,,13.6,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,9.6,,13.9,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,73,,,,,14.4,9.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,66,,,8.2,,13.3,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,69,,,9,,13.3,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,70,,,8.6,,13.3,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.8,,13.5,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,72,,,9.9,,14.5,9.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,73,,,9.9,,14.8,9.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,8,,13.3,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.5,,13.8,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.1,,13.4,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,65,,,8.4,,12.4,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.3,,12.8,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,,,12.9,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,8.7,,12.8,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.3,,13,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,8.5,,13,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,8.7,,13.1,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.2,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,8.7,,13,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.3,,12.8,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,12.6,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,9.1,,12.7,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,72,,,9.3,,13.7,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,,,13,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,,,12.9,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,9.3,,14.2,9.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.3,,13,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.7,,13,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.5,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,,,12.7,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,8.2,,13.5,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.2,,13,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,72,,,7.8,,13.3,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,,,12.5,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,71,,,,,14.1,9.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,7.5,,12.3,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,8.7,,14,9.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.7,,14,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.5,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.3,,13,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.5,9.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,63,,,8.7,,13.3,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,,,13.1,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,,,12.8,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,,,,9.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.4,,12.5,8.2,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.3,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.3,8.4,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.5,,13.3,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.7,,13.8,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,66,,,8.2,,13.3,9.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.2,,13.4,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,7.9,,13.1,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,12.8,8.5,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,8.3,,13.3,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,,,12.9,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,8.7,,13.9,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,,,13,8.3,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,71,,,8.1,,13.6,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.3,,13.5,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,8.5,,13.4,8.6,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,,,13.7,8.9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,,,13.6,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,67,,,,,13.1,8.8,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,71,,,8.2,,13.6,9.1,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,69,,,8.5,,13.4,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,68,,,8.5,,13.2,9,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,Juv.,,71,,,8.4,,,8.7,,
Lack CAS,Flor_Chrl,Camarhynchus pauper,Camarhynchus,pauper,,Cam.pau,Cam.pau,F,,,70,,,8.9,,,9.3,,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza paupera ,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,,135,69,47,7,9.5,7.3,14,9.5,21,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza paupera ,Camarhynchus,pauper,,Cam.pau,Cam.pau,M,,118,70,39,7,9,6.3,13.3,8.5,22,
Lack CAS,Flor_Chrl,Camarhynchus psittacula,Camarhynchus,psittacula,psittacula,Cam.psi,Cam.psi.psi,M,P. black,,71,,,10,,14.6,9.9,,
Lack CAS,Flor_Chrl,Camarhynchus psittacula,Camarhynchus,psittacula,psittacula,Cam.psi,Cam.psi.psi,M,Juv.,,74,,,,,15.1,10.2,,
Lack CAS,Flor_Chrl,Camarhynchus psittacula,Camarhynchus,psittacula,psittacula,Cam.psi,Cam.psi.psi,M,Juv.,,74,,,11.1,,15.1,10,,
